AP09AB1234,2025-12-15 16:16:57,86.52,12.97,0.66,41188
AP09AB1234,2025-12-15 16:17:00,79.96,13.38,0.48,41193
AP09AB1234,2025-12-15 16:17:03,107.0,10.97,0.3,41196
AP09AB1234,2025-12-15 16:17:06,101.37,14.09,0.63,41198
AP09AB1234,2025-12-15 16:17:09,81.31,14.02,0.39,41202
AP09AB1234,2025-12-15 16:17:12,98.94,13.22,0.77,41203
AP09AB1234,2025-12-15 16:17:15,75.02,10.95,0.95,41206
AP09AB1234,2025-12-15 16:17:18,79.64,11.92,0.92,41208
AP09AB1234,2025-12-15 16:17:21,85.08,10.69,0.82,41212
AP09AB1234,2025-12-15 16:17:24,77.1,14.33,0.32,41216
AP09AB1234,2025-12-15 16:17:27,81.35,13.47,0.79,41221
AP09AB1234,2025-12-15 16:17:30,104.67,11.72,0.65,41222
AP09AB1234,2025-12-15 16:17:33,81.86,13.67,0.61,41227
AP09AB1234,2025-12-15 16:17:36,80.94,10.91,0.53,41231
AP09AB1234,2025-12-15 16:17:39,87.12,12.54,0.4,41236
AP09AB1234,2025-12-15 16:17:42,85.28,12.77,0.41,41237
AP09AB1234,2025-12-15 16:17:45,104.08,10.86,0.69,41238
AP09AB1234,2025-12-15 16:17:48,102.05,12.7,0.5,41242
AP09AB1234,2025-12-15 16:17:51,78.09,12.73,0.71,41247
AP09AB1234,2025-12-15 16:17:54,96.29,12.43,0.76,41251
AP09AB1234,2025-12-15 16:17:57,109.49,12.05,0.36,41254
AP09AB1234,2025-12-15 16:18:00,102.29,11.21,0.47,41256
AP09AB1234,2025-12-15 16:18:03,76.9,14.19,0.96,41259
AP09AB1234,2025-12-15 16:18:06,86.77,10.81,0.35,41263
AP09AB1234,2025-12-15 16:18:09,92.62,11.61,0.28,41267
AP09AB1234,2025-12-15 16:18:12,109.37,11.69,0.68,41269
AP09AB1234,2025-12-15 16:18:15,109.39,12.21,0.36,41270
AP09AB1234,2025-12-15 16:18:18,76.16,12.36,0.58,41274
AP09AB1234,2025-12-15 16:18:21,93.06,12.57,0.4,41277
AP09AB1234,2025-12-15 16:18:24,90.46,12.07,0.98,41281
AP09AB1234,2025-12-15 16:18:27,94.38,12.93,0.82,41285
AP09AB1234,2025-12-15 16:18:30,85.74,13.24,0.6,41287
AP09AB1234,2025-12-15 16:18:33,94.49,14.24,0.88,41288
AP09AB1234,2025-12-15 16:18:36,92.43,11.75,0.8,41293
AP09AB1234,2025-12-15 16:18:39,80.47,13.77,0.23,41294
AP09AB1234,2025-12-15 16:18:42,79.36,12.43,0.25,41299
AP09AB1234,2025-12-15 16:18:45,100.59,11.43,0.22,41302
AP09AB1234,2025-12-15 16:18:48,106.62,11.03,0.8,41306
AP09AB1234,2025-12-15 16:18:51,79.52,13.4,0.55,41309
AP09AB1234,2025-12-15 16:18:54,108.97,10.62,0.93,41311
AP09AB1234,2025-12-15 16:18:57,81.4,13.46,0.51,41314
AP09AB1234,2025-12-15 16:19:00,96.99,10.6,0.9,41316
AP09AB1234,2025-12-15 16:19:03,96.06,13.3,0.42,41319
AP09AB1234,2025-12-15 16:19:06,84.36,12.34,0.83,41324
AP09AB1234,2025-12-15 16:19:09,91.37,11.12,0.39,41325
AP09AB1234,2025-12-15 16:19:12,76.46,14.05,0.26,41330
AP09AB1234,2025-12-15 16:19:15,98.18,11.64,0.75,41332
AP09AB1234,2025-12-15 16:19:18,104.29,12.87,0.58,41336
AP09AB1234,2025-12-15 16:19:21,103.78,14.02,1.0,41339
AP09AB1234,2025-12-15 16:19:24,86.52,11.75,0.7,41342
AP09AB1234,2025-12-15 16:19:27,100.55,10.57,0.94,41343
AP09AB1234,2025-12-15 16:19:30,97.8,13.44,0.87,41346
AP09AB1234,2025-12-15 16:19:33,81.14,11.93,0.23,41349
AP09AB1234,2025-12-15 16:19:36,76.1,12.02,0.53,41350
AP09AB1234,2025-12-15 16:19:39,102.94,11.27,0.88,41351
AP09AB1234,2025-12-15 16:19:42,76.9,10.64,0.68,41354
AP09AB1234,2025-12-15 16:19:45,102.63,11.16,0.55,41357
AP09AB1234,2025-12-15 16:19:48,108.58,12.99,0.36,41359
AP09AB1234,2025-12-15 16:19:51,101.99,10.98,0.59,41362
AP09AB1234,2025-12-15 16:19:54,94.42,10.59,0.93,41364
AP09AB1234,2025-12-15 16:19:57,106.75,14.47,0.62,41367
AP09AB1234,2025-12-15 16:20:00,90.41,12.83,0.73,41369
AP09AB1234,2025-12-15 16:20:03,94.28,13.5,0.88,41370
AP09AB1234,2025-12-15 16:20:06,102.79,13.0,0.96,41374
AP09AB1234,2025-12-15 16:20:09,82.23,10.63,0.36,41378
AP09AB1234,2025-12-15 16:20:12,83.13,14.2,0.65,41381
AP09AB1234,2025-12-15 16:20:15,94.23,12.71,0.25,41384
AP09AB1234,2025-12-15 16:20:18,75.08,12.31,0.44,41385
AP09AB1234,2025-12-15 16:20:21,83.98,13.27,0.73,41390
AP09AB1234,2025-12-15 16:20:24,83.3,12.93,0.86,41394
AP09AB1234,2025-12-15 16:20:27,76.59,11.89,0.54,41397
AP09AB1234,2025-12-15 16:20:30,92.21,13.31,0.55,41400
AP09AB1234,2025-12-15 16:20:33,103.32,12.06,0.76,41401
AP09AB1234,2025-12-15 16:20:36,78.15,13.6,0.78,41406
AP09AB1234,2025-12-15 16:20:39,77.34,11.29,0.75,41410
AP09AB1234,2025-12-15 16:20:42,89.92,12.3,0.65,41411
AP09AB1234,2025-12-15 16:20:45,92.7,11.45,0.99,41413
AP09AB1234,2025-12-15 16:20:48,96.68,12.08,0.81,41414
AP09AB1234,2025-12-15 16:20:51,107.93,13.12,0.73,41416
AP09AB1234,2025-12-15 16:20:54,80.89,11.34,0.74,41417
AP09AB1234,2025-12-15 16:20:57,88.74,13.35,0.83,41422
AP09AB1234,2025-12-15 16:21:00,101.29,12.91,0.32,41426
AP09AB1234,2025-12-15 16:21:03,108.98,11.94,0.31,41427
AP09AB1234,2025-12-15 16:21:06,89.8,13.44,0.61,41429
AP09AB1234,2025-12-15 16:21:09,104.77,10.93,0.26,41433
AP09AB1234,2025-12-15 16:21:12,91.59,11.42,0.79,41435
AP09AB1234,2025-12-15 16:21:15,75.86,11.63,0.74,41438
AP09AB1234,2025-12-15 16:21:18,90.6,11.86,0.44,41440
AP09AB1234,2025-12-15 16:21:21,77.25,13.8,0.69,41445
AP09AB1234,2025-12-15 16:21:24,107.24,11.47,0.59,41449
AP09AB1234,2025-12-15 16:21:27,97.49,13.7,1.0,41452
AP09AB1234,2025-12-15 16:21:30,100.68,11.08,0.64,41457
AP09AB1234,2025-12-15 16:21:33,78.65,10.78,0.4,41462
AP09AB1234,2025-12-15 16:21:36,82.34,13.42,0.31,41463
AP09AB1234,2025-12-15 16:21:39,89.89,12.59,0.9,41467
AP09AB1234,2025-12-15 16:21:42,101.05,12.55,0.53,41472
AP09AB1234,2025-12-15 16:21:45,89.9,12.31,0.51,41473
AP09AB1234,2025-12-15 16:21:48,104.28,13.03,0.68,41476
AP09AB1234,2025-12-15 16:21:51,78.62,14.02,0.84,41477
AP09AB1234,2025-12-15 16:21:54,99.22,10.61,0.7,41479
AP09AB1234,2025-12-15 16:21:57,102.02,13.4,0.75,41480
AP09AB1234,2025-12-15 16:22:00,97.21,10.81,0.67,41483
AP09AB1234,2025-12-15 16:22:03,91.68,12.57,0.41,41486
AP09AB1234,2025-12-15 16:22:06,103.85,14.45,0.93,41487
AP09AB1234,2025-12-15 16:22:09,94.44,11.49,0.37,41489
AP09AB1234,2025-12-15 16:22:12,108.36,10.64,0.72,41493
AP09AB1234,2025-12-15 16:22:15,77.03,11.24,0.59,41498
AP09AB1234,2025-12-15 16:22:18,81.58,11.35,0.58,41502
AP09AB1234,2025-12-15 16:22:21,77.78,12.63,0.75,41505
AP09AB1234,2025-12-15 16:22:24,88.15,13.48,0.56,41506
AP09AB1234,2025-12-15 16:22:27,94.43,12.77,0.92,41509
AP09AB1234,2025-12-15 16:22:30,99.02,12.03,0.84,41514
AP09AB1234,2025-12-15 16:22:33,95.73,13.98,0.55,41519
AP09AB1234,2025-12-15 16:22:36,76.74,10.74,0.8,41522
AP09AB1234,2025-12-15 16:22:39,90.15,13.94,0.42,41527
AP09AB1234,2025-12-15 16:22:42,95.07,12.55,0.28,41530
AP09AB1234,2025-12-15 16:22:45,96.16,12.56,0.57,41532
AP09AB1234,2025-12-15 16:22:48,104.4,12.94,0.22,41535
AP09AB1234,2025-12-15 16:22:51,86.18,10.9,0.86,41538
AP09AB1234,2025-12-15 16:22:54,94.32,12.33,0.95,41540
AP09AB1234,2025-12-15 16:22:57,94.43,12.22,0.54,41543
AP09AB1234,2025-12-15 16:23:00,106.14,11.14,0.42,41544
AP09AB1234,2025-12-15 16:23:03,98.85,13.35,0.87,41547
AP09AB1234,2025-12-15 16:23:06,88.23,10.7,0.89,41550
AP09AB1234,2025-12-15 16:23:09,80.12,11.6,0.62,41551
AP09AB1234,2025-12-15 16:23:12,81.06,14.08,0.6,41554
AP09AB1234,2025-12-15 16:23:15,100.52,12.65,0.98,41555
AP09AB1234,2025-12-15 16:23:18,78.22,12.58,0.4,41558
AP09AB1234,2025-12-15 16:23:21,90.79,11.12,0.96,41563
AP09AB1234,2025-12-15 16:23:24,98.15,13.08,0.5,41565
AP09AB1234,2025-12-15 16:23:27,107.24,13.68,0.73,41566
AP09AB1234,2025-12-15 16:23:30,109.61,13.88,0.62,41570
AP09AB1234,2025-12-15 16:23:33,89.64,10.73,0.37,41573
AP09AB1234,2025-12-15 16:23:36,100.06,10.67,0.34,41578
AP09AB1234,2025-12-15 16:23:39,86.63,13.96,0.73,41581
AP09AB1234,2025-12-15 16:23:42,101.99,10.72,0.76,41585
AP09AB1234,2025-12-15 16:23:45,108.9,10.69,0.29,41589
AP09AB1234,2025-12-15 16:23:48,80.41,13.41,0.26,41590
AP09AB1234,2025-12-15 16:23:51,104.25,13.95,0.78,41594
AP09AB1234,2025-12-15 16:23:54,108.57,10.65,0.45,41597
AP09AB1234,2025-12-15 16:23:57,102.37,10.54,0.45,41598
AP09AB1234,2025-12-15 16:24:00,87.41,11.03,0.68,41600
AP09AB1234,2025-12-15 16:24:03,104.34,11.86,0.67,41601
AP09AB1234,2025-12-15 16:24:06,78.01,13.32,0.47,41603
AP09AB1234,2025-12-15 16:24:09,105.59,13.06,0.9,41604
AP09AB1234,2025-12-15 16:24:12,87.99,12.12,0.94,41608
AP09AB1234,2025-12-15 16:24:15,106.49,14.22,0.92,41609
AP09AB1234,2025-12-15 16:24:18,95.47,10.87,0.93,41611
AP09AB1234,2025-12-15 16:24:21,89.56,12.33,0.92,41612
AP09AB1234,2025-12-15 16:24:24,79.59,10.55,0.23,41616
AP09AB1234,2025-12-15 16:24:27,98.22,10.73,0.98,41617
AP09AB1234,2025-12-15 16:24:30,91.38,13.83,0.7,41620
AP09AB1234,2025-12-15 16:24:33,98.51,12.86,0.26,41625
AP09AB1234,2025-12-15 16:24:36,86.35,13.22,0.24,41626
AP09AB1234,2025-12-15 16:24:39,75.9,11.54,0.97,41628
AP09AB1234,2025-12-15 16:24:42,79.09,13.26,0.81,41631
AP09AB1234,2025-12-15 16:24:45,105.14,11.21,0.78,41633
AP09AB1234,2025-12-15 16:24:48,97.34,10.86,0.66,41635
AP09AB1234,2025-12-15 16:24:51,79.57,13.77,0.93,41637
AP09AB1234,2025-12-15 16:24:54,101.82,10.8,0.29,41639
AP09AB1234,2025-12-15 16:24:57,78.17,12.42,0.38,41641
AP09AB1234,2025-12-15 16:25:00,91.66,11.79,0.67,41643
AP09AB1234,2025-12-15 16:25:03,79.46,14.19,0.45,41646
AP09AB1234,2025-12-15 16:25:06,102.11,14.23,0.34,41650
AP09AB1234,2025-12-15 16:25:09,90.63,11.69,0.98,41651
AP09AB1234,2025-12-15 16:25:12,75.89,10.94,0.76,41653
AP09AB1234,2025-12-15 16:25:15,75.82,12.1,0.67,41658
AP09AB1234,2025-12-15 16:25:18,99.12,13.05,0.58,41663
AP09AB1234,2025-12-15 16:25:22,81.35,13.2,0.3,41667
AP09AB1234,2025-12-15 16:25:25,84.36,11.78,0.55,41668
AP09AB1234,2025-12-15 16:25:28,85.28,13.8,1.0,41669
AP09AB1234,2025-12-15 16:25:31,106.1,11.42,0.82,41670
AP09AB1234,2025-12-15 16:25:34,77.67,13.86,0.35,41674
AP09AB1234,2025-12-15 16:25:37,104.07,10.63,0.89,41676
AP09AB1234,2025-12-15 16:25:40,75.35,13.92,0.86,41681
AP09AB1234,2025-12-15 16:25:43,76.13,12.29,0.21,41686
AP09AB1234,2025-12-15 16:25:46,79.3,10.7,0.9,41687
AP09AB1234,2025-12-15 16:25:49,85.65,12.92,0.46,41690
AP09AB1234,2025-12-15 16:25:52,99.85,12.96,0.84,41694
AP09AB1234,2025-12-15 16:25:55,97.14,12.93,0.74,41699
AP09AB1234,2025-12-15 16:25:58,87.74,13.34,0.69,41700
AP09AB1234,2025-12-15 16:26:01,109.05,13.76,0.38,41703
AP09AB1234,2025-12-15 16:26:04,81.69,13.05,0.4,41705
AP09AB1234,2025-12-15 16:26:07,96.85,11.43,0.4,41709
AP09AB1234,2025-12-15 16:26:10,88.48,12.47,0.63,41714
AP09AB1234,2025-12-15 16:26:13,80.86,11.66,0.77,41716
AP09AB1234,2025-12-15 16:26:16,81.88,11.21,0.75,41718
AP09AB1234,2025-12-15 16:26:19,102.26,14.37,0.95,41719
AP09AB1234,2025-12-15 16:26:22,87.67,12.33,0.65,41721
AP09AB1234,2025-12-15 16:26:25,77.51,13.59,0.43,41723
AP09AB1234,2025-12-15 16:26:28,103.88,11.46,0.43,41725
AP09AB1234,2025-12-15 16:26:31,106.82,10.56,0.93,41730
AP09AB1234,2025-12-15 16:26:34,82.02,11.36,0.86,41733
AP09AB1234,2025-12-15 16:26:37,78.16,10.56,0.73,41735
AP09AB1234,2025-12-15 16:26:40,105.13,12.91,0.42,41737
AP09AB1234,2025-12-15 16:26:43,108.62,13.22,0.73,41740
AP09AB1234,2025-12-15 16:26:46,90.49,10.64,0.65,41744
AP09AB1234,2025-12-15 16:26:49,91.36,11.13,0.65,41747
AP09AB1234,2025-12-15 16:26:52,89.39,13.4,0.44,41751
AP09AB1234,2025-12-15 16:26:55,85.45,11.42,0.48,41756
AP09AB1234,2025-12-15 16:26:58,106.51,12.74,0.72,41757
AP09AB1234,2025-12-15 16:27:01,79.63,10.59,0.34,41758
AP09AB1234,2025-12-15 16:27:04,79.85,14.06,0.21,41762
AP09AB1234,2025-12-15 16:27:07,77.3,10.55,0.43,41767
AP09AB1234,2025-12-15 16:27:10,101.16,13.44,0.33,41768
AP09AB1234,2025-12-15 16:27:13,93.02,11.42,0.49,41773
AP09AB1234,2025-12-15 16:27:16,79.37,11.11,0.74,41775
AP09AB1234,2025-12-15 16:27:19,101.48,12.65,0.75,41777
AP09AB1234,2025-12-15 16:27:22,99.65,11.75,0.52,41780
AP09AB1234,2025-12-15 16:27:25,103.31,10.79,0.79,41783
AP09AB1234,2025-12-15 16:27:28,97.77,13.08,0.83,41786
AP09AB1234,2025-12-15 16:27:31,106.89,10.56,0.37,41789
AP09AB1234,2025-12-15 16:27:34,105.75,11.18,0.28,41793
AP09AB1234,2025-12-15 16:27:37,84.75,12.33,0.97,41795
AP09AB1234,2025-12-15 16:27:40,83.25,13.35,0.35,41797
AP09AB1234,2025-12-15 16:27:43,98.51,12.22,0.77,41799
AP09AB1234,2025-12-15 16:27:46,108.44,12.54,0.9,41804
AP09AB1234,2025-12-15 16:27:49,84.51,13.15,0.43,41806
AP09AB1234,2025-12-15 16:27:52,101.0,10.8,0.79,41808
AP09AB1234,2025-12-15 16:27:55,104.11,11.02,0.27,41809
AP09AB1234,2025-12-15 16:27:58,92.01,11.57,0.59,41812
AP09AB1234,2025-12-15 16:28:01,83.84,10.95,0.23,41813
AP09AB1234,2025-12-15 16:28:04,88.35,14.43,0.3,41814
AP09AB1234,2025-12-15 16:28:07,76.91,12.49,0.76,41817
AP09AB1234,2025-12-15 16:28:10,82.38,12.54,0.5,41818
AP09AB1234,2025-12-15 16:28:13,88.79,12.19,0.22,41819
AP09AB1234,2025-12-15 16:28:16,89.53,13.63,0.51,41822
AP09AB1234,2025-12-15 16:28:19,83.79,11.44,0.68,41823
AP09AB1234,2025-12-15 16:28:22,105.49,12.11,0.27,41828
AP09AB1234,2025-12-15 16:28:25,104.5,13.37,0.67,41833
AP09AB1234,2025-12-15 16:28:28,101.87,11.39,0.21,41835
AP09AB1234,2025-12-15 16:28:31,83.11,11.43,0.79,41839
AP09AB1234,2025-12-15 16:28:34,90.64,13.03,0.71,41842
AP09AB1234,2025-12-15 16:28:37,93.89,14.17,0.77,41846
AP09AB1234,2025-12-15 16:28:40,75.31,14.27,0.91,41850
AP09AB1234,2025-12-15 16:28:43,96.64,12.8,0.84,41855
AP09AB1234,2025-12-15 16:28:46,98.14,13.71,0.21,41858
AP09AB1234,2025-12-15 16:28:49,77.75,13.96,0.72,41860
AP09AB1234,2025-12-15 16:28:52,93.46,12.03,0.96,41861
AP09AB1234,2025-12-15 16:28:55,75.95,14.08,0.58,41863
AP09AB1234,2025-12-15 16:28:58,87.27,11.15,0.97,41864
AP09AB1234,2025-12-15 16:29:01,101.23,13.31,0.49,41865
AP09AB1234,2025-12-15 16:29:04,88.89,10.53,0.58,41868
AP09AB1234,2025-12-15 16:29:07,75.09,12.25,0.63,41871
AP09AB1234,2025-12-15 16:29:10,89.45,12.37,0.23,41876
AP09AB1234,2025-12-15 16:29:13,96.3,14.5,0.84,41879
AP09AB1234,2025-12-15 16:29:16,88.72,13.92,0.59,41880
AP09AB1234,2025-12-15 16:29:19,100.46,11.72,0.49,41882
AP09AB1234,2025-12-15 16:29:22,92.09,13.22,0.59,41885
AP09AB1234,2025-12-15 16:29:25,78.86,12.3,0.65,41888
AP09AB1234,2025-12-15 16:29:28,76.82,11.1,0.75,41890
AP09AB1234,2025-12-15 16:29:31,106.63,12.23,0.33,41893
AP09AB1234,2025-12-15 16:29:34,100.74,12.88,0.22,41894
AP09AB1234,2025-12-15 16:29:37,75.47,10.81,0.89,41897
AP09AB1234,2025-12-15 16:29:40,82.23,14.2,0.46,41901
AP09AB1234,2025-12-15 16:29:43,75.78,11.25,0.86,41902
AP09AB1234,2025-12-15 16:29:46,100.88,12.97,0.66,41906
AP09AB1234,2025-12-15 16:29:49,76.14,12.45,0.95,41910
AP09AB1234,2025-12-15 16:29:52,76.17,11.32,0.89,41913
AP09AB1234,2025-12-15 16:29:55,94.13,13.06,0.44,41915
AP09AB1234,2025-12-15 16:29:58,87.48,12.48,0.25,41920
AP09AB1234,2025-12-15 16:30:01,101.58,12.45,0.27,41921
AP09AB1234,2025-12-15 16:30:04,101.42,11.91,0.27,41926
AP09AB1234,2025-12-15 16:30:07,97.61,12.08,0.6,41927
AP09AB1234,2025-12-15 16:30:10,77.31,13.29,0.4,41930
AP09AB1234,2025-12-15 16:30:13,107.17,10.62,0.81,41935
AP09AB1234,2025-12-15 16:30:16,99.45,10.69,0.52,41938
AP09AB1234,2025-12-15 16:30:19,87.63,12.49,0.56,41943
AP09AB1234,2025-12-15 16:30:22,99.54,12.14,0.73,41945
AP09AB1234,2025-12-15 16:30:25,87.54,11.4,0.75,41947
AP09AB1234,2025-12-15 16:30:28,108.16,10.64,0.67,41951
AP09AB1234,2025-12-15 16:30:31,93.55,11.96,0.99,41952
AP09AB1234,2025-12-15 16:30:34,89.99,13.92,0.48,41953
AP09AB1234,2025-12-15 16:30:37,103.64,14.35,0.75,41957
AP09AB1234,2025-12-15 16:30:40,106.17,11.66,0.58,41961
AP09AB1234,2025-12-15 16:30:43,98.1,13.81,0.43,41965
AP09AB1234,2025-12-15 16:30:46,97.82,12.99,0.28,41968
AP09AB1234,2025-12-15 16:30:49,82.95,12.51,0.34,41970
AP09AB1234,2025-12-15 16:30:52,107.07,12.81,0.94,41972
AP09AB1234,2025-12-15 16:30:55,87.62,13.4,0.98,41977
AP09AB1234,2025-12-15 16:30:58,100.56,12.52,0.65,41979
AP09AB1234,2025-12-15 16:31:01,98.08,11.7,0.59,41984
AP09AB1234,2025-12-15 16:31:04,77.75,12.0,0.4,41986
AP09AB1234,2025-12-15 16:31:07,109.12,14.34,0.61,41987
AP09AB1234,2025-12-15 16:31:10,81.62,13.32,0.53,41991
AP09AB1234,2025-12-15 16:31:13,93.3,12.85,0.83,41993
AP09AB1234,2025-12-15 16:31:16,80.95,14.02,0.91,41995
AP09AB1234,2025-12-15 16:31:19,87.94,11.71,0.93,42000
AP09AB1234,2025-12-15 16:31:22,87.71,11.03,0.35,42003
AP09AB1234,2025-12-15 16:31:25,102.77,13.05,0.25,42007
AP09AB1234,2025-12-15 16:31:28,78.71,13.6,0.94,42009
AP09AB1234,2025-12-15 16:31:31,90.97,13.39,0.78,42014
AP09AB1234,2025-12-15 16:31:34,89.8,10.88,0.74,42015
AP09AB1234,2025-12-15 16:31:37,87.94,11.67,0.31,42019
AP09AB1234,2025-12-15 16:31:40,106.14,13.07,0.62,42022
AP09AB1234,2025-12-15 16:31:43,84.48,10.81,0.75,42027
AP09AB1234,2025-12-15 16:31:46,109.47,11.94,0.87,42030
AP09AB1234,2025-12-15 16:31:49,77.92,11.69,0.87,42035
AP09AB1234,2025-12-15 16:31:52,92.38,10.52,0.29,42038
AP09AB1234,2025-12-15 16:31:55,88.6,11.9,0.95,42042
AP09AB1234,2025-12-15 16:31:58,101.81,11.63,0.67,42043
AP09AB1234,2025-12-15 16:32:01,99.96,12.11,0.98,42045
AP09AB1234,2025-12-15 16:32:04,107.53,12.86,0.36,42047
AP09AB1234,2025-12-15 16:32:07,104.77,13.31,0.93,42050
AP09AB1234,2025-12-15 16:32:10,85.51,10.5,0.8,42055
AP09AB1234,2025-12-15 16:32:13,91.24,11.08,0.47,42057
AP09AB1234,2025-12-15 16:32:16,81.21,10.79,0.79,42060
AP09AB1234,2025-12-15 16:32:19,93.39,13.41,0.78,42065
AP09AB1234,2025-12-15 16:32:22,97.46,10.73,0.98,42068
AP09AB1234,2025-12-15 16:32:25,101.1,14.22,0.63,42069
AP09AB1234,2025-12-15 16:32:28,94.51,12.46,0.72,42072
AP09AB1234,2025-12-15 16:32:31,75.33,13.44,0.73,42076
AP09AB1234,2025-12-15 16:32:34,99.77,14.16,0.59,42077
AP09AB1234,2025-12-15 16:32:37,86.74,12.38,0.7,42080
AP09AB1234,2025-12-15 16:32:40,83.17,12.87,0.28,42085
AP09AB1234,2025-12-15 16:32:43,91.23,13.44,0.82,42089
AP09AB1234,2025-12-15 16:32:46,100.87,12.5,0.96,42094
AP09AB1234,2025-12-15 16:32:49,90.79,14.31,0.4,42099
AP09AB1234,2025-12-15 16:32:52,81.61,12.06,0.33,42103
AP09AB1234,2025-12-15 16:32:55,87.84,12.51,0.2,42105
AP09AB1234,2025-12-15 16:32:58,93.84,14.36,0.4,42108
AP09AB1234,2025-12-15 16:33:01,92.64,12.19,0.77,42109
AP09AB1234,2025-12-15 16:33:04,87.74,12.96,0.54,42113
AP09AB1234,2025-12-15 16:33:07,95.34,12.79,0.36,42118
AP09AB1234,2025-12-15 16:33:10,107.16,12.58,0.33,42121
AP09AB1234,2025-12-15 16:33:13,105.89,10.83,0.25,42125
AP09AB1234,2025-12-15 16:33:16,82.29,13.47,0.89,42130
AP09AB1234,2025-12-15 16:33:19,85.54,11.4,0.44,42131
AP09AB1234,2025-12-15 16:33:22,96.95,10.68,0.45,42136
AP09AB1234,2025-12-15 16:33:25,81.73,13.16,0.5,42138
AP09AB1234,2025-12-15 16:33:28,98.42,10.52,0.83,42140
AP09AB1234,2025-12-15 16:33:31,109.73,12.57,0.21,42141
AP09AB1234,2025-12-15 16:33:34,108.36,13.66,0.42,42142
AP09AB1234,2025-12-15 16:33:37,77.67,14.47,0.49,42147
AP09AB1234,2025-12-15 16:33:40,107.76,12.14,0.71,42148
AP09AB1234,2025-12-15 16:33:43,78.83,10.69,0.41,42150
AP09AB1234,2025-12-15 16:33:46,75.89,13.26,0.68,42152
AP09AB1234,2025-12-15 16:33:49,87.31,14.02,0.29,42154
AP09AB1234,2025-12-15 16:33:52,85.0,12.67,0.76,42157
AP09AB1234,2025-12-15 16:33:55,80.8,13.25,0.8,42159
AP09AB1234,2025-12-15 16:33:58,84.99,14.21,0.99,42160
AP09AB1234,2025-12-15 16:34:01,106.18,10.84,0.96,42162
AP09AB1234,2025-12-15 16:34:04,93.07,11.99,0.76,42166
AP09AB1234,2025-12-15 16:34:07,98.09,12.12,0.28,42170
AP09AB1234,2025-12-15 16:34:10,108.0,11.49,0.87,42171
AP09AB1234,2025-12-15 16:34:13,95.07,13.46,0.76,42174
AP09AB1234,2025-12-15 16:34:16,83.35,11.43,0.6,42178
AP09AB1234,2025-12-15 16:34:19,84.83,12.53,0.57,42183
AP09AB1234,2025-12-15 16:34:22,93.32,13.94,0.2,42187
AP09AB1234,2025-12-15 16:34:25,77.43,10.68,0.61,42189
AP09AB1234,2025-12-15 16:34:28,107.71,11.0,0.59,42190
AP09AB1234,2025-12-15 16:34:31,81.73,10.95,0.31,42193
AP09AB1234,2025-12-15 16:34:34,86.97,14.4,0.67,42197
AP09AB1234,2025-12-15 16:34:37,101.27,11.7,0.52,42201
AP09AB1234,2025-12-15 16:34:40,105.38,10.74,0.81,42205
AP09AB1234,2025-12-15 16:34:43,76.44,13.54,0.25,42207
AP09AB1234,2025-12-15 16:34:46,85.67,12.13,0.61,42210
AP09AB1234,2025-12-15 16:34:49,99.42,11.82,0.91,42215
AP09AB1234,2025-12-15 16:34:52,77.17,12.49,0.33,42219
AP09AB1234,2025-12-15 16:34:55,88.67,12.13,0.95,42221
AP09AB1234,2025-12-15 16:34:58,79.46,12.87,0.73,42226
AP09AB1234,2025-12-15 16:35:01,79.12,11.74,0.52,42231
AP09AB1234,2025-12-15 16:35:04,81.75,11.01,0.38,42233
AP09AB1234,2025-12-15 16:35:07,92.87,12.52,0.92,42236
AP09AB1234,2025-12-15 16:35:10,96.75,12.15,0.74,42237
AP09AB1234,2025-12-15 16:35:13,106.56,13.95,0.85,42241
AP09AB1234,2025-12-15 16:35:16,108.32,13.74,0.83,42245
AP09AB1234,2025-12-15 16:35:19,104.04,11.05,0.75,42246
AP09AB1234,2025-12-15 16:35:22,99.14,12.79,0.61,42250
AP09AB1234,2025-12-15 16:35:25,84.66,12.53,0.34,42251
AP09AB1234,2025-12-15 16:35:28,88.43,11.24,0.21,42255
AP09AB1234,2025-12-15 16:35:31,81.22,11.61,0.39,42259
AP09AB1234,2025-12-15 16:35:34,99.64,13.13,0.36,42264
AP09AB1234,2025-12-15 16:35:37,77.99,13.89,0.58,42267
AP09AB1234,2025-12-15 16:35:40,85.58,12.6,0.98,42272
AP09AB1234,2025-12-15 16:35:43,95.82,12.14,0.89,42277
AP09AB1234,2025-12-15 16:35:46,89.28,12.63,0.55,42282
AP09AB1234,2025-12-15 16:35:49,82.54,12.06,0.76,42284
AP09AB1234,2025-12-15 16:35:52,83.3,12.9,0.77,42288
AP09AB1234,2025-12-15 16:35:55,103.09,11.59,0.81,42290
AP09AB1234,2025-12-15 16:35:59,83.39,10.92,0.22,42295
AP09AB1234,2025-12-15 16:36:02,91.3,14.47,0.78,42297
AP09AB1234,2025-12-15 16:36:05,93.62,12.47,0.79,42299
AP09AB1234,2025-12-15 16:36:08,93.71,10.56,0.92,42303
AP09AB1234,2025-12-15 16:36:11,100.15,11.65,0.76,42307
AP09AB1234,2025-12-15 16:36:14,95.25,13.76,0.21,42308
AP09AB1234,2025-12-15 16:36:17,99.69,13.48,0.79,42309
AP09AB1234,2025-12-15 16:36:20,105.76,13.22,0.23,42311
